42,-134,73
53,-57,116
-15,15,-147
-98,-28,-139
-47,2,-123
-66,-83,38
-34,3,-117
-69,-136,-7
-126,-141,75
98,18,-31
146,-90,37
69,114,-118
88,1,48
91,53,-130
-146,-91,22
-67,-7,141
121,109,-6
-93,-57,60
50,-33,70
-24,-33,-62
147,-37,50
87,-65,66
119,-127,-83
69,-134,-127
90,-130,-68
14,5,127
6,-24,139
-98,33,-16
113,-14,-147
33,-136,-30
-127,-87,136
125,-150,-27
42,-128,48
-139,91,64
-116,31,136
18,-52,-9
48,104,-131
37,-92,105
-129,-129,-59
-126,106,-45
46,129,18
84,-143,71
-93,49,93
105,60,34
19,147,-32
5,67,66
-102,-35,72
-82,-148,130
-127,-75,-148
-36,-51,-140
121,-102,-108
-11,132,-101
-90,-110,-150
-95,-103,112
90,67,109
-92,-26,27
124,75,-106
46,143,-103
26,-82,-28
80,84,124
143,55,-128
-115,-54,-94
-66,59,-54
-14,114,46
-52,54,-37
-92,112,139
137,138,116
-119,86,109
-20,15,-71
-145,-3,-137
-119,-10,68
-45,77,-83
11,-139,126
-140,49,90
56,148,47
-79,-42,61
-38,-55,50
-71,28,38
-60,-89,-97
20,-32,51
33,-1,-109
4,-144,119
71,17,-118
47,79,134
39,37,132
-64,108,-60
148,-27,87
100,104,17
-12,-106,78
42,64,-104
-5,0,97
36,-146,103
57,75,23
142,24,-48
126,-87,-108
-140,52,-98
-50,50,25
-113,0,-21
54,-110,24
35,82,-10
133,-73,-108
81,-134,-104
86,125,-127
-41,-131,99
114,-103,-85
-144,-93,117
-92,7,17
136,96,-81
-35,1,11
-109,-62,-56
84,-79,73
126,-148,141
-75,141,-131
0,2,-112
2,-34,-12
67,24,45
34,135,-45
-47,-127,-99
74,40,104
-65,134,-108
81,68,-36
57,96,18
48,-77,9
119,126,-138
-90,-22,30
48,-105,-43
-5,79,-6
100,-66,17
-148,-142,-93
106,-57,-109
149,-125,-139
-37,134,-140
131,32,-67
43,54,-91
55,114,89
-13,64,134
94,-91,115
-62,-140,-101
-143,-138,-93
-85,118,53
8,-131,130
72,34,114
82,16,48
-83,-39,-48
-23,-134,-32
-32,3,-66
-47,0,-6
-82,88,4
20,96,68
129,-87,88
32,123,108
64,45,-8
28,-23,-90
-73,45,21
81,-76,89
-48,42,-5
36,-103,145
-120,18,135
86,-112,133
56,-133,-52
47,102,-78
5,16,117
-101,-105,-3
12,24,-56
-65,7,18
-73,109,-38
124,-4,10
119,78,-70
-144,67,-32
-108,-27,37
-10,-130,-11
114,77,-144
134,-121,-47
-19,93,-121
75,-70,36
-5,7,-4
-141,33,-106
71,2,-126
-149,61,91
21,-145,-33
-91,-5,39
48,12,-33
106,-4,48
-91,127,43
-10,104,123
-123,1,33
75,62,-84
-129,-16,121
-105,37,84
-111,-91,89
6,-32,-14
-105,-82,148
64,-125,-6
14,-14,23
-41,127,-23
-67,-94,-120
-132,-117,93
-14,-96,-21
9,1,-82
-57,40,-23
-66,-52,147
71,46,-32
69,-40,-7
-86,-123,-119
139,-14,-90
-33,121,-34
49,-109,-1
44,28,105
-127,-61,-43
-6,85,-101
121,-131,-2
-129,90,-106
-11,62,56
-116,126,83
-85,-133,-28
-24,-16,-5
144,-64,37
46,130,-33
53,-94,56
-88,50,-9
-38,73,63
110,146,3
-94,-15,-85
112,71,-57
98,137,-39
-28,15,147
117,61,-15
4,-43,-34
-127,-87,74
80,-25,26
-27,87,1
-114,99,-2
92,-93,-115
-91,-78,107
3,-78,146
-134,44,11
-85,63,-26
51,-82,134
-133,-7,-103
143,-25,22
19,-149,12
-130,-113,-39
70,-119,19
106,-59,91
63,146,-137
59,-138,109
-28,-73,22
96,128,142
80,-103,-14
-121,-58,111
52,-137,112
-86,-64,-98
77,-144,-15
-2,-136,76
-61,129,124
4,38,136
15,-88,-34
-112,-89,-4
-120,-107,96
68,-77,-112
82,125,-46
96,-59,40
-100,-132,98
36,17,113
14,-142,92
-11,65,33
27,-70,147
143,-32,-92
42,51,-48
-12,21,25
78,-47,52
-118,-48,143
124,2,-87
73,-112,80
88,105,141
30,-56,56
-35,121,136
-37,-133,7
21,59,-40
-125,-103,-117
102,125,-13
4,-90,89
49,-116,-7
113,-141,84
95,97,39
86,-22,133
-8,93,-144
31,-42,-127
-60,-118,82
102,-93,-119
135,-88,-91
24,66,-31
15,18,55
-141,-19,65
145,-74,12
34,-137,-108
69,57,-112
75,-10,-4
99,132,28
83,136,138
115,122,-100
-126,48,-132
-7,-86,36
-50,-25,-81
-135,-30,-4
28,-94,61
70,125,20
-140,50,-87
7,51,-105
-63,-15,-118
-23,2,-94
27,26,-144
98,-79,-80
36,21,97
106,37,-31
4,-33,25
-33,-61,52
137,-50,5
-48,107,-94
50,-54,93
82,74,-3
-110,3,-127
-104,-49,-56
19,-110,-132
18,-102,107
138,52,-76
65,-79,13
-32,-40,-135
123,63,-126
-69,-37,-29
-73,-53,-105
74,-13,100
98,85,-98
-56,6,-6
-38,-125,42
-81,-85,-4
45,130,67
-39,-52,-123
-24,-27,90
1,55,-45
-126,-116,52
-29,108,-59
-79,108,-71
25,-97,85
-131,67,-138
61,-111,-73
-41,84,-92
-124,-53,58
-44,74,-66
-104,-23,-109
54,53,-75
-44,-126,-117
100,-55,142
-121,121,-53
-134,-108,-136
-121,-144,-45
-44,-35,-58
66,-8,39
27,98,15
-137,-104,-106
-96,-148,97
-21,-41,121
12,-91,-31
56,-10,-8
-147,6,34
-80,35,40
25,-106,-92
117,-138,50
7,91,50
-76,104,148
-31,-142,-149
-84,39,12
-112,-98,123
59,-140,-37
-99,-136,-129
85,-66,57
28,-139,-147
86,129,-83
38,38,-141
-62,112,-135
-12,-69,-74
41,50,115
-45,88,-133
-72,-3,-70
93,100,-56
115,35,80
74,-87,91
129,149,122
-104,37,10
-43,-123,25
-27,68,106
49,11,6
14,117,-4
84,-105,-105
-84,-109,145
10,-144,83
-8,132,146
-67,111,-102
-94,-91,85
118,17,-135
-7,-108,83
2,143,-56
-90,59,-37
109,45,61
-146,111,102
-98,-29,-140
-113,-135,142
-117,-51,-145
-17,57,-86
-29,77,133
-14,-79,-73
-29,125,-80
117,-115,130
-69,144,25
142,-99,-13
94,-47,-140
-144,-10,-124
-100,75,27
-95,-39,-66
21,82,-139
57,-30,-16
134,91,-41
-95,58,-5
-63,-109,41
112,-117,92
1,-121,-53
12,-115,139
38,-65,117
-33,42,-72
51,-34,-140
114,-127,32
1,-143,-27
-138,-36,-67
59,51,-25
-49,66,60
-107,-83,142
-9,79,-123
-20,19,15
-53,136,-93
77,89,75
139,106,98
21,9,-142
-104,21,-28
-20,-69,-126
-143,84,90
119,127,-91
111,20,139
-109,-97,60
56,52,99
-135,-20,90
91,-31,98
39,-107,-43
47,-61,-119
-78,121,-38
-2,-120,-104
-62,-150,-75
49,-137,96
38,-96,-99
1,110,103
2,-122,-67
-58,119,105
-109,60,148
-2,10,-11
29,134,-39
-107,-18,-9
-9,122,43
119,21,57
65,-38,111
-132,113,124
121,-35,-148
-43,109,-127
-36,-150,135
14,51,47
-147,-70,31
16,26,-137
-90,-81,135
103,-112,7
62,-145,-129
76,-127,134
50,145,1
104,4,-40
-121,118,-39
-84,-18,-138
114,-15,-6
47,-148,-78
113,-88,-8
-150,-83,30
59,130,88
80,108,111
64,8,-142
-33,14,12
78,95,-20
-59,-139,112
5,-123,-52
-99,127,2
-26,90,116
-132,90,-65
100,0,-85
38,-70,-75
0,-103,135
8,14,-1
-129,-6,-4
53,137,8
16,44,87
-134,96,64
70,-28,4
36,42,-3
121,-8,147
-61,-119,-73
14,83,26
0,-7,-109
-99,14,87
48,-30,75
-42,136,-31
-105,-96,-33
-138,124,141
16,62,33
-137,33,-124
-88,-126,-41
42,91,-108
-82,-59,35
11,44,-48
-51,-58,72
-74,102,110
97,148,-136
-33,-140,-110
-42,78,102
142,144,37
-80,-94,62
29,98,55
123,-81,146
60,80,92
-86,-69,-63
-112,59,-111
-100,59,-61
-34,-124,1
6,36,-70
10,28,-24
-102,-150,84
-138,81,33
67,106,-146
115,17,84
57,133,-82
144,-128,127
-64,-78,88
25,39,114
-123,-53,1
9,108,-69
135,-144,-68
69,-132,-85
4,137,-128
60,102,91
-5,9,74
115,56,96
144,142,-79
83,17,-138
99,96,-41
-50,-45,-83
84,-8,-77
-82,-36,-7
-17,-130,32
57,81,-16
-2,-22,-104
-77,-5,102
-79,-11,146
44,-78,65
56,-76,12
-134,24,-131
-15,10,64
111,78,-70
6,-36,2
-111,-77,-15
23,72,113
121,-103,10
125,20,-150
121,-85,-26
37,-127,48
-49,-59,-25
-30,77,135
-64,38,116
16,-106,-18
-79,-67,55
56,-141,29
72,130,128
-68,106,-1
-68,77,116
109,16,139
7,117,-69
-116,-10,-142
-78,128,98
-60,47,142
72,118,-74
29,24,-13
-91,-2,-33
-113,81,-77
88,-85,-97
54,-74,121
44,84,89
-123,-130,-19
-63,-58,-41
-115,32,-144
-123,6,124
5,-114,51
142,-3,-49
12,86,-66
137,25,0
-110,-19,128
-138,-73,114
-147,-46,135
36,41,-73
145,128,110
-96,-144,18
-70,63,54
131,108,-99
-15,-30,-110
69,-43,65
-29,50,-104
-50,114,-26
-86,117,130
-101,55,74
29,50,52
41,-144,58
-91,-63,24
114,-82,-18
-83,105,102
-43,25,-91
-76,146,109
23,-54,125
-101,63,92
-121,112,49
103,-9,2
6,-66,8
-34,-6,95
140,10,-84
-28,77,-129
-76,-63,46
36,63,43
47,-64,-109
23,37,104
17,67,119
-83,20,-40
69,-72,97
-73,45,-59
-127,35,101
-61,-90,80
-40,36,-81
-91,-78,-115
102,-128,-29
-105,45,-141
-150,-36,128
119,83,50
-19,2,129
-72,132,24
71,-93,-39
22,48,21
5,-90,-92
74,-31,32
109,-27,54
-17,19,1
44,71,-132
74,40,101
-26,-77,-46
-47,54,-12
127,-25,45
-9,-100,-57
-138,55,3
-28,31,-125
-145,43,-2
111,-72,-133
15,-126,88
33,98,30
-16,-78,-144
140,26,112
-22,55,-11
-75,-104,39
70,-39,-4
-24,83,-70
1,140,-125
149,-146,-47
-81,19,29
-91,-98,-23
142,88,101
-100,79,29
-138,-41,-65
1,35,33
-57,-45,144
141,81,130
-27,-16,-128
-2,-16,-124
-147,105,45
32,-136,149
-89,-92,88
-137,-42,17
42,-30,126
-121,-126,63
63,19,-131
109,62,-148
141,-114,-13
-136,86,-127
-110,142,-120
138,24,-54
-111,138,5
127,-149,113
46,43,-14
75,125,62
-12,38,-17
59,49,-105
114,41,-17
3,107,-80
26,147,-36
56,-113,-110
-148,-73,-122
59,-44,-121
23,-147,125
-89,130,100
123,20,40
-44,-70,-9
53,-106,-118
-113,47,139
9,-25,-111
123,-67,-22
-137,-13,107
-108,-103,-86
-27,122,-31
0,-117,1
2,-92,-129
-56,66,-49
86,-31,47
-130,58,-4
-88,-83,121
3,-58,-96
131,-44,94
141,50,141
-95,-75,113
76,76,-102
-73,-72,8
-52,75,-76
102,11,95
-1,31,56
146,93,123
-131,-2,-84
-24,-20,74
-80,-29,26
-37,78,101
-22,56,27
26,-115,-142
-64,-17,83
62,-13,-4
7,137,-123
-35,-115,-127
-61,-96,73
57,82,-97
33,-148,76
-91,-35,56
-140,93,14
90,21,49
98,107,-117
83,19,72
-71,-71,59
8,44,146
83,-115,-47
7,144,-115
112,27,-60
39,138,107
-3,149,51
-138,89,-26
61,89,-68
146,22,-147
69,101,-68
30,-41,-121
79,-55,-86
-118,102,-91
-31,64,138
59,5,127
17,-147,-122
-30,-83,-131
94,-120,108
-72,-123,32
-16,148,-17
66,80,144
147,9,-61
-36,93,-57
23,-87,-142
63,-126,13
92,93,68
-128,-87,135
-109,-90,-134
-99,-12,-55
83,122,-5
-32,91,-75
15,140,137
104,-46,132
-50,-121,-53
-42,93,-28
121,87,-85
92,110,31
77,-97,91
145,-45,-19
-8,-60,-46
137,59,-53
-35,-76,-63
4,-70,94
-14,30,123
84,-110,118
-42,-138,56
75,104,16
-44,83,69
-103,131,-74
29,-27,17
-115,13,-74
34,128,52
-127,34,-116
117,-78,65
91,-92,105
59,16,-131
17,-58,-125
-65,48,-139
-93,148,142
-17,27,-35
-150,62,-120
-22,-2,-142
-120,21,94
-33,-11,-133
-66,-18,-75
-59,-57,92
-39,111,-64
38,-52,-114
101,5,-116
93,139,61
-39,-109,25
-9,20,-75
52,102,97
-4,-81,-12
65,3,120
141,95,-35
135,-42,-22
-27,146,77
9,98,-68
44,93,-79
7,-44,-37
-65,98,-115
10,52,137
9,-50,-41
147,-134,112
-131,-91,109
-15,-106,-83
113,69,-34
92,-72,-34
-125,-126,-39
-2,32,68
-137,-131,16
-102,81,-30
-62,-59,70
47,-62,86
61,-42,145
21,93,-59
88,108,-140
-44,51,-9
72,128,15
-116,28,-51
-146,42,20
20,142,-48
140,-18,43
60,-69,131
49,143,-9
96,14,-66
-112,4,-55
-50,-137,-102
143,137,-124
61,-77,54
-88,-73,-2
83,97,-9
-115,139,123
130,102,-95
111,53,-50
-47,-1,-134
89,89,20
-64,-58,85
-16,-65,73
10,-102,146
-33,-39,-76
115,-106,-77
-44,-19,-87
-18,-39,-83
89,-26,120
-59,129,21
-43,121,-39
-121,-93,105
115,42,-110
38,-46,-9
34,71,102
108,37,-102
-118,-105,29
-3,79,-108
116,70,16
86,-139,-4
9,-32,-33
120,-2,76
127,-37,-32
-132,-149,125
61,87,46
13,46,-15
61,130,31
-8,-23,12
34,-57,-67
-100,-69,-56
98,90,63
-33,113,-37
-106,90,128
64,-140,129
39,71,118
-12,-14,14
123,-103,-6
56,39,-127
-81,-25,18
2,26,-149
96,26,92
61,144,107
-74,-60,99
-96,-146,-138
-65,44,135
-96,-66,-28
68,-93,71
-35,114,13
-12,-117,138
-91,35,66
-90,33,-57
-96,-3,-11
-139,73,79
-137,128,83
-125,-87,29
-88,-33,113
34,-62,-77
8,105,-113
-129,-57,-28
-89,54,-91
-120,115,92
-27,-131,-61
112,-67,-137
41,-54,-107
26,23,-44
-94,85,126
-79,22,-34
-6,-68,-79
83,-47,66
-95,66,-29
-36,96,-64
-93,-29,7
48,-15,90
113,-124,-62
-144,105,-137
15,-87,-149
43,-16,23
-141,-119,105
-70,114,-40
146,-130,-72
19,36,-125
105,93,48
15,44,-116
-45,7,-38
96,66,-83
109,-17,-20
110,-124,-133
35,-63,-102
-10,17,-138
-148,65,-66
-69,-65,121
8,-58,116
-42,107,10
-8,-35,-80
-143,-89,-112
-24,-130,21
107,-117,99
-124,68,-114
-76,-39,105
-12,15,72
73,148,-143
44,58,2
62,-133,-41
-77,61,74
45,68,-113
135,-105,-40
6,-96,-7
7,-70,-37
95,56,126
50,-106,-8
24,-131,-10
84,63,-101
-64,-24,-32
97,101,-121
74,48,-150
111,33,-105
-79,-59,1
116,98,133
-18,95,39
-42,47,135
100,-79,-145
-7,-145,68
94,-59,-54
-88,-111,-51
-7,113,147
-7,126,30
90,-50,-127
-7,-32,-127
-24,100,118
-135,-91,15
-149,-89,87
-92,106,144
-122,50,-64
-25,-136,27
126,8,42
124,-97,70
56,-104,-130
132,39,-11
-145,-134,-9
124,-67,50
41,-14,-136
30,44,120
25,73,73
-137,-50,87
92,-74,-3
-16,-48,103
-44,-89,149
-23,-107,38
-132,-50,106
9,-76,-58
-38,-132,78
-24,48,25
-2,-77,0
-79,-12,100
-141,-70,-72
58,64,83
11,-129,144
10,50,-61
-49,120,39
-93,31,-134
-1,143,-116
-20,21,134
-93,-130,-92
57,-7,46
59,54,-121
137,-37,93
122,124,-134
116,37,118
-43,138,88
-101,-53,22
-33,149,15
1,31,-61
37,88,11
147,-5,-146
96,-44,59
125,-57,-128
120,-84,-102
137,-66,85
-143,94,125
148,-105,-77
20,12,-26
-63,-85,-145
26,102,93
-113,100,-10
-56,46,96
-147,21,-59
-125,-9,59
-25,30,-104
-89,90,-108
-114,88,-63
11,10,99
135,97,-136
140,26,-132
135,115,118
27,-91,66
25,-88,-63
-131,-11,131
130,115,11
-72,-72,-49
-30,-36,-59
57,-122,101
58,-137,101
124,-94,-23
143,-109,-58
-137,121,54
80,-4,116
-133,67,8
148,48,-27
62,126,51
-137,-1,-83
-45,-42,-55
-42,-133,11
-91,-107,67
36,-114,-140
-119,-100,131
85,-118,30
103,-101,-1
-39,-50,-103
136,-138,-74
89,-73,75
-91,84,-117
4,-107,-48
-83,4,-4
134,-57,32
-103,-26,134
-70,-39,-134
110,-34,-32
-40,78,68
59,116,132
135,56,-39
112,115,-104
146,21,-9
-52,89,145
94,125,-10
29,-128,-134
65,-47,-23
134,-35,94
-48,75,74
-78,37,40
-44,74,-2
67,37,15
-135,33,-113
6,-117,-122
54,-120,-147
-106,59,-124
-37,26,31
90,10,146
86,-136,124
62,-12,11
5,94,-65
-147,12,122
71,27,57
-140,-64,91
-112,-108,-127
-57,-12,134
21,101,10
-98,94,-77
-101,30,-63
-127,-57,128
86,98,72
-77,-147,-66
-52,74,-136
-93,84,2
-100,-126,44
-77,-32,-66
-93,139,-114
68,-108,130
-107,-7,62
32,68,-93
10,56,-145
-67,129,-89
69,-21,-113
135,37,-126
-13,87,-102
-67,-139,16
18,-82,58
106,-112,-148
138,-69,-5
50,-134,-35
108,26,-129
-135,109,-150
-22,81,32
16,66,-81
40,-44,-144
88,39,-133
7,-41,-12
-33,-33,26
-31,-45,-140
-134,-92,-124
-19,-134,52
54,-67,64
106,62,47
-12,-72,-37
57,-130,121
64,108,11
133,17,-128
23,134,-10
-100,5,147
-38,73,-95
40,-96,-79
-6,-140,57
-40,117,-31
-143,-45,99
-29,-137,-129
-6,129,-119
-145,-136,49
-70,38,85
122,140,-7
119,4,-84
-125,-106,23
-2,38,33
-95,-99,0
76,-92,106
77,81,-129
98,-74,-98
130,-17,-84
81,63,-144
68,87,146
-89,57,52
-22,82,96
-149,-18,37
34,38,88
-63,16,-102
-55,-56,130
18,-56,-42
70,-24,91
-112,-93,57
-53,126,-6
-5,-113,-99
-102,67,-115
144,68,70
83,5,10
73,92,-124
122,-61,22
-146,107,117
-38,27,-57
-97,117,53
-138,-86,29
7,60,118
110,108,36
-102,-146,6
118,88,-139
-22,63,-145
56,87,-56
-71,91,-47
-52,-97,130
93,9,-150
-4,21,-86
-125,-70,-124
144,-57,134
82,-9,-109
-62,11,-119
2,-109,94
7,97,32
-146,-124,-27
9,26,79
42,-30,-10
42,116,-87
-142,-106,-6
-115,-60,87
-131,-128,-20
-38,12,-107
-7,-136,-66
-62,74,-119
-128,130,-40
47,-11,136
-24,-119,8
-132,73,-25
-68,82,71
128,-131,-87
117,-60,-13
-53,53,149
-10,-104,-136
74,36,140
-143,58,120
-33,-44,-41
6,134,43
-136,-147,-34
41,-13,-50
14,-35,-31
77,-68,60
-86,81,-37
-86,-79,61
-20,-103,-52
-30,-96,-144
-8,74,14
-147,-18,-1
46,48,54
-85,-8,-57
67,-144,58
-61,84,140
-99,-100,123
14,16,-106
-23,-102,-7
75,70,99
134,-88,75
50,-84,-93
-49,-136,106
-145,-71,-52
-52,-101,6
-92,-12,-8
-50,39,43
-77,-45,-39
19,82,10
-138,60,-70
112,96,-7
37,-4,111
147,98,125
103,-145,-43
-47,6,58
-139,64,-104
4,-83,137
-51,-10,-58
60,-140,-74
-80,-76,-112
1,-114,134
-104,126,-19
-91,123,-19
-116,128,-14
43,-17,142
-49,-6,109
49,148,-124
36,-53,16
-120,-90,78
9,-20,-147
47,-117,-59
32,-71,-83
-85,-12,-58
98,75,-80
-66,20,53
-21,-126,-50
-10,125,0
16,12,98
-66,94,-90
-137,-47,40
-82,-149,74
9,85,-95
129,-98,96
-79,-150,73
-8,-14,-5
-53,-133,19
47,7,-5
-102,-127,-91
-102,10,-147
-42,75,9
-100,143,62
-124,54,-3
-68,33,101
-70,105,101
-95,-53,-11
50,96,7
-80,-6,-136
117,94,-112
-124,-106,48
-69,2,-27
90,52,18
2,79,-78
-99,-87,106
-148,45,61
-145,100,-90
-5,0,-92
-148,122,52
-134,89,48
-44,-133,92
-94,-51,-4
81,-59,-49
-51,146,-68
74,-51,47
30,-48,-58
-7,9,-56
105,-146,94
-137,-92,119
118,-23,58
16,83,76
11,-108,-73
-143,123,18
10,-25,66
92,-101,-134
-11,131,20
81,26,-121
-73,33,-116
-128,46,-6
141,66,121
101,-15,55
27,146,149
-144,-95,122
77,66,-1
-7,60,100
9,-100,133
-121,-117,61
-91,-39,-56
-5,35,-107
-109,78,109
-137,29,-56
120,-41,-8
119,17,100
143,-56,68
-7,88,-22
-5,-53,80
-21,29,114
-110,140,-23
37,37,-86
80,78,142
39,91,73
-114,61,-66
28,82,102
-22,76,-104
-52,-81,134
77,116,-16
7,-55,-85
23,38,-43
-150,-75,144
-34,-93,124
-42,96,118
-66,132,81
18,63,14
22,-57,-60
69,42,61
105,-31,27
-9,-122,-125
56,52,115
-85,104,-110
-91,-79,-53
-64,81,-55
-96,-83,-20
135,86,-55
-1,10,38
141,-71,-70
104,-63,101
-18,130,-118
59,89,136
24,-146,90
116,-34,-87
-87,52,145
60,106,-88
-110,143,-100
-15,45,113
-74,88,-108
58,43,31
62,-125,12
94,136,-49
80,10,-45
72,-24,71
136,91,25
-117,1,33
-3,94,27
100,-19,-26
63,57,-88
-143,-34,105
39,-122,-118
-47,-126,-132
106,104,80
-89,26,-94
-115,64,147
112,97,51
-4,-55,47
-75,-53,-122
49,-140,138
111,-133,6
119,108,34
-149,-37,110
-78,-81,116
-148,33,-8
-91,120,-41
-42,82,-94
-89,-20,53
108,55,-150
-111,6,-88
-123,-32,-18
33,-11,-60
-31,-10,54
-71,62,123
-105,117,6
89,-124,-24
-102,36,-39
7,-150,91
-90,108,-3
-37,147,-147
25,-126,23
-143,109,-138
0,-72,55
-44,59,19
-71,104,-14
138,96,64
16,144,3
127,1,3
121,114,13
20,-21,11
75,-146,87
-51,-86,47
13,116,-123
-30,-78,87
-108,1,41
80,41,39
-5,-40,34
-100,-11,-63
53,-40,-99
-32,130,30
129,56,87
119,-93,-97
68,122,-131
95,-57,-59
32,37,144
-24,-33,88
-135,-136,-102
101,-86,37
-111,-131,-100
-8,-12,-120
-75,19,138
-138,-12,-53
-33,-42,-80
-14,-96,65
129,138,-48
-125,16,121
113,32,136
-87,-17,-48
101,74,-28
-149,-83,-138
-67,44,31
-26,56,-78
71,-75,82
-107,113,136
-140,92,-123
14,-131,43
-14,133,-23
-28,-104,-137
126,-101,87
-52,-48,-94
12,36,100
-54,-88,58
18,133,133
2,-71,96
-11,-61,90
68,104,110
-39,-8,145
89,-134,-109
102,142,-7
91,-7,95
148,-145,33
-150,-49,95
59,-129,131
94,24,-38
93,-85,51
33,133,57
45,-4,-49
40,-65,-33
134,-61,-40
29,-119,-145
-26,-69,-140
-90,-69,-38
-93,140,-17
-60,137,-91
52,80,-26
6,15,9
-87,-89,-144
15,-147,-59
-116,-111,83
46,68,114
51,-55,-105
62,5,-24
-74,114,19
111,-95,58
-129,-141,-12
-5,15,-95
-145,131,18
-87,48,74
4,134,113
-63,31,32
-47,-68,127
-2,-104,34
-123,-28,-2
98,-66,105
6,-45,115
-104,-148,32
-49,-91,65
120,-28,-37
44,-121,-52
59,18,-119
-59,122,-37
-30,22,10
-146,49,132
55,49,-32
10,-95,73
27,-49,128
-38,53,-113
-123,75,62
43,21,91
-107,-70,-41
-76,74,-17
37,-106,-144
-51,-101,107
-16,-144,7
102,16,114
78,-54,-84
108,58,-129
-103,137,148
109,30,71
102,73,-149
-36,-101,127
97,139,-128
-145,-62,-27
-135,124,-21
74,129,-103
38,109,45
-144,67,5
-71,114,-7
-73,74,-75
148,26,-99
-98,140,-50
-69,140,-9
-47,-103,132
128,-88,106
9,136,137
109,77,96
56,135,13
-88,-85,30
107,44,-46
-66,95,-118
-15,147,-75
138,-20,-33
-21,136,14
13,114,77
-30,26,115
-43,37,94
-44,-57,80
-129,57,-103
51,14,91
-145,-149,36
-60,-14,85
67,26,-84
-116,-92,-46
48,71,-82
27,-57,146
-7,103,33
-11,-91,-121
-29,-70,86
18,132,3
12,-111,4
-102,31,-108
-114,-52,121
4,-18,-121
108,-119,-148
-72,58,-2
-23,-47,-49
-88,93,62
-59,-86,-106
-70,135,-72
135,-3,-32
41,97,-99
83,-115,0
106,39,-116
-113,49,-85
-110,-120,-124
38,7,31
-109,69,26
-145,-87,143
-101,-7,128
-22,30,27
148,-79,-26
-101,-94,62
101,-137,-49
136,-100,-97
-47,-8,-67
31,-68,90
-87,25,61
89,30,124
82,80,19
112,-92,-101
-11,-42,22
-134,7,79
78,-41,92
-69,-3,-106
36,100,37
119,-18,-129
111,97,47
75,88,-73
49,73,-143
-29,35,-33
20,-73,75
-107,-5,-15
-126,-25,146
116,56,-7
-88,-5,-5
99,-36,-121
-127,-22,126
70,-97,117
-101,-146,40
-41,-25,-23
76,146,106
54,-59,-49
-111,-35,76
-63,-17,35
80,45,-120
-23,47,46
7,122,-74
35,42,-21
2,91,-16
-56,-100,109
72,-121,-143
28,135,0
-118,-126,-133
-140,-39,52
97,-57,-52
-121,70,-103
128,-21,-131
-96,-135,113
34,17,106
-80,112,-91
-69,86,-62
-9,-36,-77
141,48,-1
-89,59,-138
113,58,-45
-37,88,-73
10,66,57
81,120,72
44,56,-9
53,-122,5
112,-40,-59
-48,101,108
77,144,58
-74,-95,19
-10,-79,-72
147,34,-134
-76,-53,134
-117,-122,104
-143,125,63
-1,28,91
-94,-10,-47
50,92,-96
8,19,-49
-32,147,6
138,-13,129
-84,-16,14
-68,110,111
-32,144,-109
-26,-149,-134
-113,52,96
-119,109,-64
-16,9,-70
91,-81,-149
-108,37,-100
100,25,37
80,91,-77
-4,-75,-116
-43,43,-70
50,-80,-69
67,-43,-114
65,40,145
-96,-125,4
36,116,125
38,-90,12
140,-140,-60
28,142,-119
-147,-12,9
-61,147,-46
19,48,24
-147,17,-116
-111,-68,74
-64,-14,99
142,-127,117
117,113,-123
31,103,-60
121,33,-68
-95,37,71
64,-122,68
-80,100,-34
95,-145,133
129,-54,-32
105,32,104
55,24,-121
74,43,142
-146,-76,96
-56,-104,31
26,-49,-30
-1,-83,-1
-30,-13,1
138,-68,6
-126,-37,102
-8,-81,-16
-54,-124,-90
28,-148,103
20,-144,-123
18,-50,-25
-100,-121,76
20,28,143
-79,148,33
72,137,115
-72,-139,-19
-68,55,102
66,-97,-120
126,81,-118
131,4,-111
-89,-128,41
36,-26,70
-37,145,1
8,-32,51
-109,-109,90
-91,21,-147
92,104,58
96,20,112
126,49,95
-142,82,-51
-51,143,-28
141,30,96
113,-105,143
-36,105,-38
-134,147,55
-142,-42,-74
-138,-48,-120
122,-102,103
84,-126,54
30,-66,-14
-119,34,32
3,25,-88
2,-12,-43
-5,-145,-88
-141,-77,-39
64,-69,121
-107,-57,-77
-25,-84,23
-72,-98,47
-116,134,132
73,-134,68
-45,71,-5
69,-77,-115
-72,121,-110
42,-118,-37
-94,149,97
-123,-108,-58
3,69,8
-124,-100,113
126,-66,149
-140,-91,-135
78,14,139
-77,-15,-88
10,63,-65
51,-44,20
-84,12,19
-85,91,113
8,-56,32
-82,23,82
-119,-1,-81
-119,9,-22
-52,-11,-105
-63,114,30
52,-26,-4
-111,-73,-146
59,46,16
-20,111,9
-5,21,-144
-122,90,29
-138,-127,-70
-17,-44,141
112,55,32
-91,-106,-4
141,96,-128
-13,136,-50
-9,97,-102
-91,-72,-89
121,125,83
127,-147,23
58,-82,98
138,51,-95
-119,65,110
63,-124,-146
-91,-132,-147
-69,57,-109
83,-49,138
131,62,-32
-107,33,-56
-122,10,-1
103,-82,119
51,-42,73
106,-11,-12
118,-98,67
-125,13,85
-122,95,44
-29,80,-103
11,62,110
-118,-143,-7
-24,-115,-94
-123,138,26
-101,91,135
122,48,26
12,16,131
-71,93,-6
-84,-127,-9
111,-6,-78
